1226,0,0,514,507,2.00,512,507,65,1000,8009,90.00,0,0.00,0
1277,0,0,515,507,3.00,512,507,65,1000,8009,90.00,0,0.00,0
1321,0,0,514,507,2.00,512,507,65,1000,8009,90.00,0,0.00,0
1366,0,0,514,507,2.24,512,507,65,1000,8009,90.00,0,0.00,0
1409,0,0,515,508,3.00,512,507,65,1000,8009,90.00,0,0.00,0
1452,0,0,515,507,3.00,512,507,65,1000,8009,90.00,0,0.00,0
1495,0,0,515,508,3.16,512,507,65,1000,8009,90.00,0,0.00,0
1538,0,0,515,507,3.16,512,507,65,1000,8009,90.00,0,0.00,0
1581,0,0,515,508,3.16,512,507,65,1000,8009,90.00,0,0.00,0
1627,0,0,515,508,3.16,512,507,65,1000,8009,90.00,0,0.00,0
1670,0,0,516,508,4.12,512,507,65,1000,8009,90.00,0,0.00,0
1713,0,0,516,508,4.12,512,507,65,1000,8009,90.00,0,0.00,0
1756,0,0,516,508,4.12,512,507,65,1000,8009,90.00,0,0.00,0
1799,0,0,517,508,5.10,512,507,65,1000,8009,90.00,0,0.00,0
1842,0,0,518,509,6.32,512,507,65,1000,8009,90.00,0,0.00,0
1885,0,0,517,509,6.32,512,507,65,1000,8009,90.00,0,0.00,0
1928,0,0,518,509,6.32,512,507,65,1000,8009,90.00,0,0.00,0
1971,0,0,518,509,6.32,512,507,65,1000,8009,90.00,0,0.00,0
2017,0,0,518,509,6.32,512,507,65,1000,8009,90.00,0,0.00,0
2060,0,0,518,510,7.62,512,507,65,1000,8009,90.00,0,0.00,0
2103,0,0,519,510,7.62,512,507,65,1000,8009,90.00,0,0.00,0
2146,0,0,519,510,6.71,512,507,65,1000,8009,90.00,0,0.00,0
2189,0,0,519,510,7.62,512,507,65,1000,8009,90.00,0,0.00,0
2232,0,0,520,511,8.94,512,507,65,1000,8009,90.00,0,0.00,0
2275,0,0,520,510,9.85,512,507,65,1000,8009,90.00,0,0.00,0
2318,0,0,521,510,9.85,512,507,65,1000,8009,90.00,0,0.00,0
2361,0,0,522,510,10.44,512,507,65,1000,8009,90.00,0,0.00,0
2407,0,0,521,510,8.54,512,507,65,1000,8009,90.00,0,0.00,0
2450,0,0,520,510,8.54,512,507,65,1000,8009,90.00,0,0.00,0
2493,0,0,521,510,9.49,512,507,65,1000,8009,90.00,0,0.00,0
2536,0,0,521,510,9.49,512,507,65,1000,8009,90.00,0,0.00,0
2579,0,0,521,510,9.49,512,507,65,1000,8009,90.00,0,0.00,0
2622,0,0,521,510,9.49,512,507,65,1000,8009,90.00,0,0.00,0
2665,0,0,522,511,11.70,512,507,65,1000,8009,90.00,0,0.00,0
2708,0,0,522,511,10.77,512,507,65,1000,8009,90.00,0,0.00,0
2754,0,0,522,511,10.77,512,507,65,1000,8009,90.00,0,0.00,0
2797,0,0,522,511,10.77,512,507,65,1000,8009,90.00,0,0.00,0
2840,0,0,522,511,11.18,512,507,65,1000,8009,90.00,0,0.00,0
2883,0,0,522,511,10.77,512,507,65,1000,8009,90.00,0,0.00,0
2926,0,0,522,511,10.77,512,507,65,1000,8009,90.00,0,0.00,0
2969,0,0,522,511,10.77,512,507,65,1000,8009,90.00,0,0.00,0
3012,0,0,522,512,11.18,512,507,65,1000,8009,90.00,0,0.00,0
3055,0,0,523,512,12.08,512,507,65,1000,8009,90.00,0,0.00,0
3098,0,0,522,511,10.77,512,507,65,1000,8009,90.00,0,0.00,0
3144,0,0,522,512,10.77,512,507,65,1000,8009,90.00,0,0.00,0
3187,0,0,522,511,10.77,512,507,65,1000,8009,90.00,0,0.00,0
3231,0,0,522,511,10.77,512,507,65,1000,8009,90.00,0,0.00,0
3275,0,0,522,511,10.77,512,507,65,1000,8009,90.00,0,0.00,0
3319,0,0,518,511,7.21,512,507,65,1000,8009,90.00,0,0.00,0
3363,0,0,516,510,5.66,512,507,65,1000,8009,90.00,0,0.00,0
3407,0,0,518,511,7.21,512,507,65,1000,8009,90.00,0,0.00,0
3451,0,0,518,511,7.21,512,507,65,1000,8009,90.00,0,0.00,0
3499,0,0,517,511,6.40,512,507,65,1000,8009,90.00,0,0.00,0
3543,0,0,518,511,7.21,512,507,65,1000,8009,90.00,0,0.00,0
3586,0,0,519,511,8.06,512,507,65,1000,8009,90.00,0,0.00,0
3629,0,0,513,511,4.12,512,507,65,1000,8009,90.00,0,0.00,0
3672,0,0,511,510,3.16,512,507,65,1000,8009,90.00,0,0.00,0
3715,0,0,511,510,3.16,512,507,65,1000,8009,90.00,0,0.00,0
3758,0,0,511,510,3.16,512,507,65,1000,8009,90.00,0,0.00,0
3801,0,0,511,510,3.16,512,507,65,1000,8009,90.00,0,0.00,0
3844,0,0,511,510,3.16,512,507,65,1000,8009,90.00,0,0.00,0
3890,0,0,511,509,3.16,512,507,65,1000,8009,90.00,0,0.00,0
3933,0,0,511,510,3.16,512,507,65,1000,8009,90.00,0,0.00,0
3976,0,0,511,510,3.16,512,507,65,1000,8009,90.00,0,0.00,0
4019,0,0,511,510,3.16,512,507,65,1000,8009,90.00,0,0.00,0
4062,0,0,513,510,3.00,512,507,65,1000,8009,90.00,0,0.00,0
4105,0,0,512,510,3.00,512,507,65,1000,8009,90.00,0,0.00,0
