1259,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
1316,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
1368,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
1418,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
1468,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
1518,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
1568,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
1620,0,0,511,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
1671,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
1724,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
1774,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
1824,0,0,510,510,1.41,510,509,20,1000,5954,90.00,0,0.00,0
1876,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
1927,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
1977,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
2027,0,0,510,510,1.00,510,509,20,1000,5954,90.00,0,0.00,0
2077,0,0,510,509,1.00,510,509,20,1000,5954,90.00,0,0.00,0
2129,0,0,510,509,1.00,510,509,20,1000,5954,90.00,0,0.00,0
2183,0,0,510,510,0.00,510,509,20,1000,5954,90.00,0,0.00,0
2233,0,0,510,509,0.00,510,509,20,1000,5954,90.00,0,0.00,0
2283,0,0,509,509,1.00,510,509,20,1000,5954,90.00,0,0.00,0
2333,0,0,509,509,1.00,510,509,20,1000,5954,90.00,0,0.00,0
2384,0,0,510,509,0.00,510,509,20,1000,5954,90.00,0,0.00,0
2436,0,0,510,509,0.00,510,509,20,1000,5954,90.00,0,0.00,0
2486,0,0,510,509,0.00,510,509,20,1000,5954,90.00,0,0.00,0
2536,0,0,510,509,1.00,510,509,20,1000,5954,90.00,0,0.00,0
2586,0,0,510,508,1.00,510,509,20,1000,5954,90.00,0,0.00,0
2640,0,0,510,509,1.00,510,509,20,1000,5954,90.00,0,0.00,0
2692,0,0,510,508,1.00,510,509,20,1000,5954,90.00,0,0.00,0
2742,0,0,508,508,2.24,510,509,20,1000,5954,90.00,0,0.00,0
2792,0,0,509,508,1.41,510,509,20,1000,5954,90.00,0,0.00,0
2842,0,0,509,508,1.41,510,509,20,1000,5954,90.00,0,0.00,0
2892,0,0,508,508,3.16,510,509,20,1000,5954,90.00,0,0.00,0
2945,0,0,507,507,3.61,510,509,20,1000,5954,90.00,0,0.00,0
2995,0,0,504,505,7.21,510,509,20,1000,5954,90.00,0,0.00,0
3048,0,0,500,504,11.18,510,509,20,1000,5954,90.00,0,0.00,0
3098,0,0,499,504,13.00,510,509,20,1000,5954,90.00,0,0.00,0
3149,0,0,500,505,11.70,510,509,20,1000,5954,90.00,0,0.00,0
3201,0,0,500,505,10.77,510,509,20,1000,5954,90.00,0,0.00,0
3251,0,0,509,509,1.00,510,509,20,1000,5954,90.00,0,0.00,0
3301,0,0,514,510,3.16,510,509,20,1000,5954,90.00,0,0.00,0
3351,0,0,511,507,3.16,510,509,20,1000,5954,90.00,0,0.00,0
3402,0,0,509,508,1.41,510,509,20,1000,5954,90.00,0,0.00,0
3453,0,0,509,508,1.00,510,509,20,1000,5954,90.00,0,0.00,0
3507,0,0,509,509,1.41,510,509,20,1000,5954,90.00,0,0.00,0
3557,0,0,508,509,2.00,510,509,20,1000,5954,90.00,0,0.00,0
3607,0,0,508,509,1.41,510,509,20,1000,5954,90.00,0,0.00,0
3657,0,0,509,508,1.41,510,509,20,1000,5954,90.00,0,0.00,0
3709,0,0,509,508,1.00,510,509,20,1000,5954,90.00,0,0.00,0
3761,0,0,509,508,1.41,510,509,20,1000,5954,90.00,0,0.00,0
3811,0,0,509,508,1.41,510,509,20,1000,5954,90.00,0,0.00,0
3861,0,0,509,508,1.41,510,509,20,1000,5954,90.00,0,0.00,0
3911,0,0,509,509,1.41,510,509,20,1000,5954,90.00,0,0.00,0
3959,0,0,509,509,1.41,510,509,20,1000,5954,90.00,0,0.00,0
4011,0,0,509,508,1.41,510,509,20,1000,5954,90.00,0,0.00,0
4061,0,0,508,509,2.24,510,509,20,1000,5954,90.00,0,0.00,0
4111,0,0,509,509,1.41,510,509,20,1000,5954,90.00,0,0.00,0
4161,0,0,509,508,1.41,510,509,20,1000,5954,90.00,0,0.00,0
4211,0,0,509,508,1.41,510,509,20,1000,5954,90.00,0,0.00,0
4263,0,0,506,509,3.16,510,509,20,1000,5954,90.00,0,0.00,0
4315,0,0,504,509,6.00,510,509,20,1000,5954,90.00,0,0.00,0
