1222,0,0,527,514,38.05,511,515,120,1000,6365,90.00,0,0.00,0
1329,0,0,520,513,23.09,511,515,120,1000,6365,90.00,0,0.00,0
1379,0,0,515,513,11.18,511,515,120,1000,6365,90.00,0,0.00,0
1429,0,0,512,511,7.62,511,515,120,1000,6365,90.00,0,0.00,0
1480,0,0,501,500,15.30,511,515,120,1000,6365,90.00,0,0.00,0
1531,0,0,500,499,16.76,511,515,120,1000,6365,90.00,0,0.00,0
1583,0,0,499,499,17.46,511,515,120,1000,6365,90.00,0,0.00,0
1633,0,0,498,500,18.36,511,515,120,1000,6365,90.00,0,0.00,0
1683,0,0,507,511,4.47,511,515,120,1000,6365,90.00,0,0.00,0
1737,0,0,503,508,8.60,511,515,120,1000,6365,90.00,0,0.00,0
1788,0,0,458,484,69.78,511,515,120,1000,6365,90.00,0,0.00,0
1847,1,0,434,457,101.51,511,515,120,1000,6365,90.00,1807,361.40,0
1905,1,0,508,512,3.61,511,515,120,1000,6365,90.00,1807,361.40,0
1964,1,0,511,513,4.47,511,515,120,1000,6365,90.00,1807,361.40,0
2022,1,0,525,514,31.02,511,515,120,1000,6365,90.00,1807,361.40,0
2080,1,0,519,515,17.00,511,515,120,1000,6365,90.00,1807,361.40,0
2139,1,0,518,517,14.32,511,515,120,1000,6365,90.00,1807,361.40,0
2200,1,0,520,519,16.49,511,515,120,1000,6365,90.00,1807,361.40,0
2258,1,0,521,520,18.68,511,515,120,1000,6365,90.00,1807,361.40,0
2317,1,0,521,518,18.25,511,515,120,1000,6365,90.00,1807,361.40,0
2375,1,0,516,513,15.13,511,515,120,1000,6365,90.00,1807,361.40,0
2434,1,0,514,509,13.93,511,515,120,1000,6365,90.00,1807,361.40,0
2492,1,0,513,508,13.42,511,515,120,1000,6365,90.00,1807,361.40,0
2550,1,0,513,509,14.32,511,515,120,1000,6365,90.00,1807,361.40,0
2609,1,0,514,509,15.23,511,515,120,1000,6365,90.00,1807,361.40,0
2670,1,0,519,509,26.68,511,515,120,1000,6365,90.00,1807,361.40,0
2728,1,0,514,508,16.16,511,515,120,1000,6365,90.00,1807,361.40,0
2787,1,0,511,508,10.82,511,515,120,1000,6365,90.00,1807,361.40,0
2845,1,0,513,509,13.89,511,515,120,1000,6365,90.00,1807,361.40,0
2904,2,0,514,509,15.23,511,515,120,1000,6365,90.00,1807,361.40,0
2962,2,0,510,509,7.81,511,515,120,1000,6365,90.00,1807,361.40,0
3020,2,0,513,509,13.42,511,515,120,1000,6365,90.00,1807,361.40,0
3082,3,1,513,509,13.42,511,515,120,1000,6365,90.00,1807,361.40,0
3140,3,1,511,509,10.00,511,515,120,1000,6365,90.00,1807,361.40,0
3198,3,1,512,509,10.82,511,515,120,1000,6365,90.00,1807,361.40,0
3258,3,1,512,509,10.82,511,515,120,1000,6365,90.00,1807,361.40,0
3316,3,1,513,509,11.66,511,515,120,1000,6365,90.00,1807,361.40,0
3375,3,1,513,511,10.77,511,515,120,1000,6365,90.00,1807,361.40,0
3433,3,1,514,511,11.70,511,515,120,1000,6365,90.00,1807,361.40,0
3491,3,1,513,512,10.44,511,515,120,1000,6365,90.00,1807,361.40,0
3553,3,1,513,512,9.49,511,515,120,1000,6365,90.00,1807,361.40,0
3611,3,1,515,512,13.34,511,515,120,1000,6365,90.00,1807,361.40,0
3670,3,1,515,512,12.37,511,515,120,1000,6365,90.00,1807,361.40,0
3728,3,1,515,512,14.32,511,515,120,1000,6365,90.00,1807,361.40,0
3786,3,1,515,512,14.32,511,515,120,1000,6365,90.00,1807,361.40,0
3845,3,1,516,512,15.30,511,515,120,1000,6365,90.00,1807,361.40,0
3944,3,1,521,512,25.18,511,515,120,1000,6365,90.00,1807,361.40,0
4002,3,1,509,512,3.00,511,515,120,1000,6365,90.00,1807,361.40,0
4064,3,1,510,513,3.00,511,515,120,1000,6365,90.00,1807,361.40,0
4122,3,1,510,512,3.16,511,515,120,1000,6365,90.00,1807,361.40,0
4180,3,1,510,513,2.24,511,515,120,1000,6365,90.00,1807,361.40,0
4239,3,1,510,512,3.00,511,515,120,1000,6365,90.00,1807,361.40,0
4297,3,1,517,512,16.28,511,515,120,1000,6365,90.00,1807,361.40,0
4356,3,1,515,512,12.37,511,515,120,1000,6365,90.00,1807,361.40,0
4414,3,1,515,512,11.40,511,515,120,1000,6365,90.00,1807,361.40,0
4472,3,1,514,512,10.44,511,515,120,1000,6365,90.00,1807,361.40,0
4535,3,1,513,512,9.49,511,515,120,1000,6365,90.00,1807,361.40,0
4593,3,1,513,512,8.54,511,515,120,1000,6365,90.00,1807,361.40,0
4652,3,1,514,512,12.37,511,515,120,1000,6365,90.00,1807,361.40,0
