2962,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3004,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3046,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3089,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3131,0,0,499,510,0.00,499,509,95,450,4335,12,0,0.00
3173,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3215,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3258,0,0,499,510,0.00,499,509,95,450,4335,12,0,0.00
3301,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3347,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3390,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3433,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3476,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3519,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3562,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3605,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3648,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3691,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3737,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3780,0,0,499,509,1.00,499,509,95,450,4335,12,0,0.00
3823,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3866,0,0,499,509,1.00,499,509,95,450,4335,12,0,0.00
3909,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
3952,0,0,499,510,0.00,499,509,95,450,4335,12,0,0.00
3995,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4038,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4081,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4124,0,0,499,509,1.00,499,509,95,450,4335,12,0,0.00
4171,0,0,499,509,1.00,499,509,95,450,4335,12,0,0.00
4215,0,0,499,510,0.00,499,509,95,450,4335,12,0,0.00
4259,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4303,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4347,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4391,0,0,499,510,0.00,499,509,95,450,4335,12,0,0.00
4435,0,0,499,509,1.00,499,509,95,450,4335,12,0,0.00
4480,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4524,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4567,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4613,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4656,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4699,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4742,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4785,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4828,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4871,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4914,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
4957,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
5003,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
5046,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
5089,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
5132,0,0,499,510,0.00,499,509,95,450,4335,12,0,0.00
5175,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
5218,0,0,499,509,0.00,499,509,95,450,4335,12,0,0.00
5261,0,0,496,510,3.16,499,509,95,450,4335,12,0,0.00
5304,0,0,496,509,3.16,499,509,95,450,4335,12,0,0.00
5347,0,0,495,510,4.12,499,509,95,450,4335,12,0,0.00
5390,0,0,489,509,10.00,499,509,95,450,4335,12,0,0.00
5436,0,0,490,509,9.00,499,509,95,450,4335,12,0,0.00
5479,0,0,492,510,7.07,499,509,95,450,4335,12,0,0.00
5522,0,0,493,510,6.08,499,509,95,450,4335,12,0,0.00
5565,0,0,493,510,6.00,499,509,95,450,4335,12,0,0.00
5608,0,0,490,509,9.00,499,509,95,450,4335,12,0,0.00
5651,0,0,489,508,10.00,499,509,95,450,4335,12,0,0.00
5699,1,0,455,504,43.29,499,509,95,450,4335,12,5667,1133.40
5748,1,0,416,502,83.29,499,509,95,450,4335,12,5667,1133.40
5797,1,0,414,502,85.29,499,509,95,450,4335,12,5667,1133.40
5849,1,0,413,502,86.21,499,509,95,450,4335,12,5667,1133.40
5898,1,0,332,485,168.58,499,509,95,450,4335,12,5667,1133.40
5947,1,0,322,476,180.05,499,509,95,450,4335,12,5667,1133.40
5995,1,0,326,473,176.50,499,509,95,450,4335,12,5667,1133.40
6044,1,0,340,440,172.93,499,509,95,450,4335,12,5667,1133.40
6093,1,0,350,412,178.63,499,509,95,450,4335,12,5667,1133.40
6141,1,0,394,385,163.25,499,509,95,450,4335,12,5667,1133.40
6191,2,0,397,401,149.97,499,509,95,450,4335,12,5667,1133.40
6240,2,0,414,414,128.14,499,509,95,450,4335,12,5667,1133.40
6292,3,0,489,414,95.52,499,509,95,450,4335,12,5667,1133.40
6340,3,0,512,436,74.15,499,509,95,450,4335,12,5667,1133.40
6389,3,0,535,470,53.08,499,509,95,450,4335,12,5667,1133.40
6438,3,0,505,508,6.08,499,509,95,450,4335,12,5667,1133.40
6487,3,0,503,507,4.47,499,509,95,450,4335,12,5667,1133.40
6536,3,0,503,507,4.47,499,509,95,450,4335,12,5667,1133.40
6585,3,0,494,502,8.60,499,509,95,450,4335,12,5667,1133.40
6633,3,0,486,502,14.76,499,509,95,450,4335,12,5667,1133.40
6685,3,0,454,502,44.55,499,509,95,450,4335,12,5667,1133.40
6734,3,0,344,495,154.64,499,509,95,450,4335,12,5667,1133.40
6782,3,0,304,480,197.14,499,509,95,450,4335,12,5667,1133.40
6832,3,0,281,475,220.64,499,509,95,450,4335,12,5667,1133.40
6881,3,0,283,463,220.84,499,509,95,450,4335,12,5667,1133.40
6929,3,0,297,426,218.94,499,509,95,450,4335,12,5667,1133.40
6978,3,0,392,352,189.99,499,509,95,450,4335,12,5667,1133.40
7027,3,0,464,346,166.72,499,509,95,450,4335,12,5667,1133.40
7075,3,0,482,354,155.93,499,509,95,450,4335,12,5667,1133.40
7128,3,0,476,356,155.71,499,509,95,450,4335,12,5667,1133.40
7177,3,0,415,387,147.56,499,509,95,450,4335,12,5667,1133.40
7225,3,0,414,388,147.87,499,509,95,450,4335,12,5667,1133.40
7274,3,0,402,397,147.51,499,509,95,450,4335,12,5667,1133.40
7322,3,0,378,420,150.21,499,509,95,450,4335,12,5667,1133.40
7371,3,0,346,427,172.71,499,509,95,450,4335,12,5667,1133.40
7420,3,0,357,422,166.53,499,509,95,450,4335,12,5667,1133.40
7469,3,0,359,422,164.83,499,509,95,450,4335,12,5667,1133.40
7521,3,0,360,421,164.51,499,509,95,450,4335,12,5667,1133.40
7570,3,0,362,415,166.15,499,509,95,450,4335,12,5667,1133.40
7618,3,0,362,414,166.72,499,509,95,450,4335,12,5667,1133.40
7667,3,0,399,389,156.20,499,509,95,450,4335,12,5667,1133.40
7716,3,0,412,396,143.41,499,509,95,450,4335,12,5667,1133.40
7764,3,0,471,402,111.13,499,509,95,450,4335,12,5667,1133.40
7814,3,0,512,400,109.77,499,509,95,450,4335,12,5667,1133.40
7863,3,0,509,402,107.47,499,509,95,450,4335,12,5667,1133.40
7911,3,0,480,413,97.86,499,509,95,450,4335,12,5667,1133.40
7974,3,0,470,429,85.09,499,509,95,450,4335,12,5667,1133.40
8026,3,0,470,435,79.48,499,509,95,450,4335,12,5667,1133.40
8078,3,0,470,439,76.69,499,509,95,450,4335,12,5667,1133.40
8129,3,0,471,442,73.54,499,509,95,450,4335,12,5667,1133.40
8180,3,0,471,444,70.77,499,509,95,450,4335,12,5667,1133.40
8231,3,0,458,450,71.85,499,509,95,450,4335,12,5667,1133.40
8283,3,0,458,450,71.85,499,509,95,450,4335,12,5667,1133.40
8334,3,0,459,451,70.46,499,509,95,450,4335,12,5667,1133.40
8389,3,0,462,455,65.46,499,509,95,450,4335,12,5667,1133.40
8440,3,0,465,460,60.46,499,509,95,450,4335,12,5667,1133.40
8492,3,0,468,464,54.64,499,509,95,450,4335,12,5667,1133.40
8543,3,0,473,472,45.22,499,509,95,450,4335,12,5667,1133.40
8594,3,0,482,486,28.60,499,509,95,450,4335,12,5667,1133.40
8645,3,0,487,493,20.00,499,509,95,450,4335,12,5667,1133.40
8697,3,0,487,495,19.21,499,509,95,450,4335,12,5667,1133.40
8749,3,0,487,496,17.69,499,509,95,450,4335,12,5667,1133.40
8800,3,0,488,498,15.56,499,509,95,450,4335,12,5667,1133.40
8854,3,0,490,499,13.45,499,509,95,450,4335,12,5667,1133.40
8905,3,0,492,501,10.63,499,509,95,450,4335,12,5667,1133.40
8956,3,0,493,502,9.22,499,509,95,450,4335,12,5667,1133.40
9009,3,0,494,503,7.81,499,509,95,450,4335,12,5667,1133.40
9060,3,0,495,504,7.21,499,509,95,450,4335,12,5667,1133.40
9111,3,0,495,504,5.83,499,509,95,450,4335,12,5667,1133.40
9162,3,0,496,505,5.83,499,509,95,450,4335,12,5667,1133.40
9213,3,0,496,505,5.00,499,509,95,450,4335,12,5667,1133.40
9268,3,0,497,505,4.47,499,509,95,450,4335,12,5667,1133.40
9320,3,0,497,505,4.47,499,509,95,450,4335,12,5667,1133.40
9371,3,0,497,506,3.61,499,509,95,450,4335,12,5667,1133.40
9422,3,0,497,506,3.61,499,509,95,450,4335,12,5667,1133.40
9474,3,0,497,506,3.61,499,509,95,450,4335,12,5667,1133.40
9525,3,0,497,506,3.16,499,509,95,450,4335,12,5667,1133.40
9576,3,0,498,506,3.16,499,509,95,450,4335,12,5667,1133.40
9627,3,0,498,507,2.24,499,509,95,450,4335,12,5667,1133.40
9679,3,0,498,507,2.24,499,509,95,450,4335,12,5667,1133.40
9734,3,0,499,507,2.00,499,509,95,450,4335,12,5667,1133.40
9785,3,0,499,507,2.00,499,509,95,450,4335,12,5667,1133.40
9836,3,0,499,507,2.00,499,509,95,450,4335,12,5667,1133.40
9887,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
9938,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
9991,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
10042,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
10093,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
10144,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
10199,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
10250,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
10302,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
10353,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
10404,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
10456,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
10507,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
10558,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
10613,3,0,499,508,1.00,499,509,95,450,4335,12,5667,1133.40
10664,4,1,499,508,0.00,499,509,95,450,4335,12,5667,1133.40
10716,0,1,500,508,1.00,499,509,95,450,4189,12,5667,1133.40
10767,0,1,500,508,0.00,499,509,95,450,4189,12,5667,1133.40
10818,0,1,499,508,1.00,499,509,95,450,4189,12,5667,1133.40
10870,0,1,499,508,1.00,499,509,95,450,4189,12,5667,1133.40
10921,0,1,499,508,1.00,499,509,95,450,4189,12,5667,1133.40
10973,0,1,499,508,1.41,499,509,95,450,4189,12,5667,1133.40
11024,0,1,499,508,1.00,499,509,95,450,4189,12,5667,1133.40
11078,0,1,499,508,1.00,499,509,95,450,4189,12,5667,1133.40
11129,0,1,499,508,1.00,499,509,95,450,4189,12,5667,1133.40
11182,0,1,499,508,1.41,499,509,95,450,4189,12,5667,1133.40
11233,0,1,499,508,1.00,499,509,95,450,4189,12,5667,1133.40
11284,0,1,499,508,1.41,499,509,95,450,4189,12,5667,1133.40
11335,0,1,499,508,1.00,499,509,95,450,4189,12,5667,1133.40
11386,0,1,499,508,1.00,499,509,95,450,4189,12,5667,1133.40
11438,0,1,499,508,0.00,499,509,95,450,4189,12,5667,1133.40
11492,0,1,499,508,1.00,499,509,95,450,4189,12,5667,1133.40
11544,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
11595,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
11646,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
11698,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
11749,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
11800,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
11851,0,1,499,508,1.00,499,509,95,450,4189,12,5667,1133.40
11902,0,1,499,508,0.00,499,509,95,450,4189,12,5667,1133.40
11957,0,1,499,508,0.00,499,509,95,450,4189,12,5667,1133.40
12008,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
12059,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
12110,0,1,499,508,1.41,499,509,95,450,4189,12,5667,1133.40
12162,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
12213,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
12264,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
12315,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
12369,0,1,499,508,1.00,499,509,95,450,4189,12,5667,1133.40
12421,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
12472,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
12523,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
12575,0,1,499,508,0.00,499,509,95,450,4189,12,5667,1133.40
12626,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
12678,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
12729,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
12780,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
12834,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
12886,0,1,499,508,1.00,499,509,95,450,4189,12,5667,1133.40
12938,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
12989,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
13040,0,1,500,509,0.00,499,509,95,450,4189,12,5667,1133.40
13091,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
13143,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
13194,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
13248,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
13299,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
13351,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
13403,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
13454,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
13505,0,1,500,509,0.00,499,509,95,450,4189,12,5667,1133.40
13556,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
13607,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
13660,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
13714,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
13765,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
13816,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
13868,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
13919,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
13971,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
14022,0,1,500,509,0.00,499,509,95,450,4189,12,5667,1133.40
14073,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
14128,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
14179,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
14230,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
14282,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
14333,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
14385,0,1,499,509,0.00,499,509,95,450,4189,12,5667,1133.40
14436,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
14487,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
14539,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
14594,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
14645,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
14696,0,1,500,509,0.00,499,509,95,450,4189,12,5667,1133.40
14747,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
14799,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
14851,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
14902,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
14953,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15016,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15068,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15120,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15171,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15222,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15273,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
15325,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15377,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15428,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15482,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15534,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15585,0,1,500,508,1.00,499,509,95,450,4189,12,5667,1133.40
15637,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15688,0,1,500,509,0.00,499,509,95,450,4189,12,5667,1133.40
15739,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15791,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15842,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15893,0,1,500,509,1.00,499,509,95,450,4189,12,5667,1133.40
15942,0,1,499,509,1.00,499,509,95,450,4189,12,5667,1133.40
15993,0,1,500,508,1.41,499,509,95,450,4189,12,5667,1133.40
16046,0,1,500,508,1.41,499,509,95,450,4189,12,5667,1133.40
16097,0,1,500,505,4.12,499,509,95,450,4189,12,5667,1133.40
16148,0,1,502,501,8.54,499,509,95,450,4189,12,5667,1133.40
16199,0,1,499,507,1.00,499,509,95,450,4189,12,5667,1133.40
16250,0,1,497,508,2.24,499,509,95,450,4189,12,5667,1133.40
16303,0,1,497,508,2.24,499,509,95,450,4189,12,5667,1133.40
16357,0,1,496,508,3.16,499,509,95,450,4189,12,5667,1133.40
16408,0,1,493,506,7.28,499,509,95,450,4189,12,5667,1133.40
16459,0,1,490,507,9.22,499,509,95,450,4189,12,5667,1133.40
16512,1,1,477,509,22.00,499,509,95,450,4189,12,5795,2292.40
16563,1,1,450,510,49.01,499,509,95,450,4189,12,5795,2292.40
16614,1,1,447,512,53.08,499,509,95,450,4189,12,5795,2292.40
16665,1,1,414,519,85.59,499,509,95,450,4189,12,5795,2292.40
16716,1,1,305,535,195.60,499,509,95,450,4189,12,5795,2292.40
16772,1,1,305,539,196.31,499,509,95,450,4189,12,5795,2292.40
16823,1,1,304,539,197.29,499,509,95,450,4189,12,5795,2292.40
16874,1,1,293,552,210.44,499,509,95,450,4189,12,5795,2292.40
16925,1,1,295,556,210.32,499,509,95,450,4189,12,5795,2292.40
16977,2,1,294,557,210.54,499,509,95,450,4189,12,5795,2292.40
17029,2,1,320,555,184.82,499,509,95,450,4189,12,5795,2292.40
17080,3,1,356,553,150.57,499,509,95,450,4189,12,5795,2292.40
17131,3,1,364,556,142.95,499,509,95,450,4189,12,5795,2292.40
17182,3,1,353,549,151.38,499,509,95,450,4189,12,5795,2292.40
17238,3,1,388,548,117.65,499,509,95,450,4189,12,5795,2292.40
17289,3,1,402,547,103.25,499,509,95,450,4189,12,5795,2292.40
17340,3,1,413,546,93.62,499,509,95,450,4189,12,5795,2292.40
17391,3,1,430,552,81.30,499,509,95,450,4189,12,5795,2292.40
17443,3,1,444,579,89.02,499,509,95,450,4189,12,5795,2292.40
17495,3,1,448,590,95.72,499,509,95,450,4189,12,5795,2292.40
17546,3,1,445,580,89.20,499,509,95,450,4189,12,5795,2292.40
17597,3,1,447,579,87.20,499,509,95,450,4189,12,5795,2292.40
17652,3,1,449,550,64.66,499,509,95,450,4189,12,5795,2292.40
17703,3,1,435,535,69.08,499,509,95,450,4189,12,5795,2292.40
17755,3,1,408,536,94.92,499,509,95,450,4189,12,5795,2292.40
17806,3,1,322,554,182.63,499,509,95,450,4189,12,5795,2292.40
17857,3,1,287,555,216.93,499,509,95,450,4189,12,5795,2292.40
17909,3,1,270,563,235.28,499,509,95,450,4189,12,5795,2292.40
17960,3,1,263,567,243.02,499,509,95,450,4189,12,5795,2292.40
18012,3,1,286,567,220.76,499,509,95,450,4189,12,5795,2292.40
18066,3,1,290,552,214.36,499,509,95,450,4189,12,5795,2292.40
18118,3,1,300,530,200.10,499,509,95,450,4189,12,5795,2292.40
18169,3,1,324,521,175.41,499,509,95,450,4189,12,5795,2292.40
18221,3,1,359,510,140.00,499,509,95,450,4189,12,5795,2292.40
18272,3,1,384,508,116.00,499,509,95,450,4189,12,5795,2292.40
18324,3,1,407,507,92.02,499,509,95,450,4189,12,5795,2292.40
18375,3,1,434,504,65.19,499,509,95,450,4189,12,5795,2292.40
18426,3,1,474,509,25.02,499,509,95,450,4189,12,5795,2292.40
18478,3,1,499,510,1.00,499,509,95,450,4189,12,5795,2292.40
18532,3,1,499,513,4.00,499,509,95,450,4189,12,5795,2292.40
18584,3,1,498,515,6.08,499,509,95,450,4189,12,5795,2292.40
18635,3,1,495,518,10.30,499,509,95,450,4189,12,5795,2292.40
18686,3,1,493,517,10.00,499,509,95,450,4189,12,5795,2292.40
18738,3,1,492,517,10.63,499,509,95,450,4189,12,5795,2292.40
18790,3,1,490,518,12.73,499,509,95,450,4189,12,5795,2292.40
18841,3,1,488,521,15.56,499,509,95,450,4189,12,5795,2292.40
18892,3,1,489,521,16.28,499,509,95,450,4189,12,5795,2292.40
18947,3,1,494,521,13.00,499,509,95,450,4189,12,5795,2292.40
18998,3,1,506,523,15.65,499,509,95,450,4189,12,5795,2292.40
19050,3,1,499,513,3.00,499,509,95,450,4189,12,5795,2292.40
19101,3,1,499,512,3.00,499,509,95,450,4189,12,5795,2292.40
19152,3,1,495,513,5.00,499,509,95,450,4189,12,5795,2292.40
19204,3,1,486,513,13.34,499,509,95,450,4189,12,5795,2292.40
19255,3,1,480,512,19.24,499,509,95,450,4189,12,5795,2292.40
19307,3,1,469,512,30.15,499,509,95,450,4189,12,5795,2292.40
19358,3,1,349,515,149.16,499,509,95,450,4189,12,5795,2292.40
19412,3,1,304,517,195.16,499,509,95,450,4189,12,5795,2292.40
19464,3,1,309,517,190.17,499,509,95,450,4189,12,5795,2292.40
19516,3,1,313,517,186.17,499,509,95,450,4189,12,5795,2292.40
19567,3,1,315,518,184.22,499,509,95,450,4189,12,5795,2292.40
19618,3,1,319,525,180.71,499,509,95,450,4189,12,5795,2292.40
19670,3,1,323,536,177.07,499,509,95,450,4189,12,5795,2292.40
19721,3,1,340,580,173.73,499,509,95,450,4189,12,5795,2292.40
19773,3,1,345,580,169.16,499,509,95,450,4189,12,5795,2292.40
19827,3,1,350,577,164.20,499,509,95,450,4189,12,5795,2292.40
19878,3,1,351,568,159.33,499,509,95,450,4189,12,5795,2292.40
19930,3,1,354,555,152.12,499,509,95,450,4189,12,5795,2292.40
19982,3,1,370,546,134.20,499,509,95,450,4189,12,5795,2292.40
20033,3,1,384,540,119.37,499,509,95,450,4189,12,5795,2292.40
20084,3,1,396,537,106.74,499,509,95,450,4189,12,5795,2292.40
20135,3,1,406,534,96.30,499,509,95,450,4189,12,5795,2292.40
20187,3,1,419,531,82.97,499,509,95,450,4189,12,5795,2292.40
20242,3,1,438,524,63.06,499,509,95,450,4189,12,5795,2292.40
20293,3,1,456,519,44.15,499,509,95,450,4189,12,5795,2292.40
20344,3,1,488,510,11.05,499,509,95,450,4189,12,5795,2292.40
20396,3,1,494,510,5.10,499,509,95,450,4189,12,5795,2292.40
20448,3,1,496,510,3.16,499,509,95,450,4189,12,5795,2292.40
20499,3,1,497,509,2.24,499,509,95,450,4189,12,5795,2292.40
20550,3,1,497,510,2.24,499,509,95,450,4189,12,5795,2292.40
20601,3,1,497,510,2.24,499,509,95,450,4189,12,5795,2292.40
