1077,0,0,500,487,1.00,486,500,30,400,3000,90
1099,0,0,499,488,1.00,486,500,30,400,3000,90
1121,0,0,500,488,2.00,486,500,30,400,3000,90
1143,0,0,500,488,1.41,486,500,30,400,3000,90
1166,0,0,499,487,2.00,486,500,30,400,3000,90
1187,0,0,500,488,2.00,486,500,30,400,3000,90
1210,0,0,500,487,1.00,486,500,30,400,3000,90
1232,0,0,500,487,1.00,486,500,30,400,3000,90
1254,0,0,500,487,2.00,486,500,30,400,3000,90
1276,0,0,500,489,2.00,486,500,30,400,3000,90
1299,0,0,500,488,2.00,486,500,30,400,3000,90
1320,0,0,500,488,1.00,486,500,30,400,3000,90
1343,0,0,500,488,1.00,486,500,30,400,3000,90
1366,0,0,500,487,2.00,486,500,30,400,3000,90
1387,0,0,499,487,1.00,486,500,30,400,3000,90
1410,0,0,500,487,1.00,486,500,30,400,3000,90
1432,0,0,500,487,1.41,486,500,30,400,3000,90
1454,0,0,500,487,1.41,486,500,30,400,3000,90
1476,0,0,500,488,1.00,486,500,30,400,3000,90
1499,0,0,500,487,1.00,486,500,30,400,3000,90
1520,0,0,501,487,1.00,486,500,30,400,3000,90
1543,0,0,500,487,1.00,486,500,30,400,3000,90
1565,0,0,500,487,1.00,486,500,30,400,3000,90
1587,0,0,500,487,1.00,486,500,30,400,3000,90
1609,0,0,500,487,1.00,486,500,30,400,3000,90
1632,0,0,500,487,1.41,486,500,30,400,3000,90
1653,0,0,500,487,1.00,486,500,30,400,3000,90
1676,0,0,501,487,1.00,486,500,30,400,3000,90
1698,0,0,500,487,1.00,486,500,30,400,3000,90
1720,0,0,500,487,1.00,486,500,30,400,3000,90
1742,0,0,500,487,1.00,486,500,30,400,3000,90
1764,0,0,500,487,1.00,486,500,30,400,3000,90
1786,0,0,499,487,1.00,486,500,30,400,3000,90
1809,0,0,500,487,1.00,486,500,30,400,3000,90
1830,0,0,500,487,1.00,486,500,30,400,3000,90
1853,0,0,500,487,1.00,486,500,30,400,3000,90
1875,0,0,500,487,1.00,486,500,30,400,3000,90
1897,0,0,500,487,1.00,486,500,30,400,3000,90
1920,0,0,500,487,1.41,486,500,30,400,3000,90
1942,0,0,501,487,1.00,486,500,30,400,3000,90
1964,0,0,500,487,1.00,486,500,30,400,3000,90
1986,0,0,500,486,1.00,486,500,30,400,3000,90
2009,0,0,500,487,1.00,486,500,30,400,3000,90
2030,0,0,500,487,0.00,486,500,30,400,3000,90
2053,0,0,499,487,1.00,486,500,30,400,3000,90
2075,0,0,500,487,1.00,486,500,30,400,3000,90
2097,0,0,500,487,1.00,486,500,30,400,3000,90
2119,0,0,501,487,1.41,486,500,30,400,3000,90
2142,0,0,500,487,1.00,486,500,30,400,3000,90
2163,0,0,501,487,1.00,486,500,30,400,3000,90
2186,0,0,500,486,1.00,486,500,30,400,3000,90
2207,0,0,501,486,1.00,486,500,30,400,3000,90
2230,0,0,500,486,1.00,486,500,30,400,3000,90
2252,0,0,500,488,1.00,486,500,30,400,3000,90
2274,0,0,501,487,0.00,486,500,30,400,3000,90
2296,0,0,500,486,1.00,486,500,30,400,3000,90
2319,0,0,500,487,1.00,486,500,30,400,3000,90
2340,0,0,500,487,1.00,486,500,30,400,3000,90
2363,0,0,500,487,1.00,486,500,30,400,3000,90
2385,0,0,500,487,1.41,486,500,30,400,3000,90
2407,0,0,501,487,1.00,486,500,30,400,3000,90
2429,0,0,500,487,1.00,486,500,30,400,3000,90
2452,0,0,500,487,1.00,486,500,30,400,3000,90
2473,0,0,500,487,1.41,486,500,30,400,3000,90
2496,0,0,500,487,1.00,486,500,30,400,3000,90
2519,0,0,500,487,1.41,486,500,30,400,3000,90
2540,0,0,500,487,1.41,486,500,30,400,3000,90
2563,0,0,500,487,1.41,486,500,30,400,3000,90
2585,0,0,500,487,1.41,486,500,30,400,3000,90
2607,0,0,500,487,2.00,486,500,30,400,3000,90
2629,0,0,500,487,1.41,486,500,30,400,3000,90
2652,0,0,500,487,1.00,486,500,30,400,3000,90
2673,0,0,501,487,2.00,486,500,30,400,3000,90
2696,0,0,500,487,1.41,486,500,30,400,3000,90
2718,0,0,500,487,1.41,486,500,30,400,3000,90
2740,0,0,500,487,1.00,486,500,30,400,3000,90
2762,0,0,501,487,1.41,486,500,30,400,3000,90
2785,0,0,500,487,1.00,486,500,30,400,3000,90
2806,0,0,500,487,2.00,486,500,30,400,3000,90
2829,0,0,501,487,1.00,486,500,30,400,3000,90
2851,0,0,501,487,1.41,486,500,30,400,3000,90
2873,0,0,501,486,1.41,486,500,30,400,3000,90
2895,0,0,501,487,1.41,486,500,30,400,3000,90
2918,0,0,500,486,1.00,486,500,30,400,3000,90
2939,0,0,501,487,1.00,486,500,30,400,3000,90
2962,0,0,501,487,1.41,486,500,30,400,3000,90
2984,0,0,501,487,1.41,486,500,30,400,3000,90
3006,0,0,501,488,1.41,486,500,30,400,3000,90
3028,0,0,501,487,2.24,486,500,30,400,3000,90
3051,0,0,501,487,1.41,486,500,30,400,3000,90
3073,0,0,501,488,1.41,486,500,30,400,3000,90
3095,0,0,501,487,1.41,486,500,30,400,3000,90
3118,0,0,500,487,1.41,486,500,30,400,3000,90
3139,0,0,501,487,2.00,486,500,30,400,3000,90
3162,0,0,501,487,1.41,486,500,30,400,3000,90
3184,0,0,501,487,1.41,486,500,30,400,3000,90
3206,0,0,501,487,1.41,486,500,30,400,3000,90
3228,0,0,500,487,1.00,486,500,30,400,3000,90
3251,0,0,501,487,1.41,486,500,30,400,3000,90
3272,0,0,501,487,1.41,486,500,30,400,3000,90
3295,0,0,501,487,1.41,486,500,30,400,3000,90
3317,0,0,501,487,1.41,486,500,30,400,3000,90
3339,0,0,501,487,1.41,486,500,30,400,3000,90
3361,0,0,501,487,1.00,486,500,30,400,3000,90
3384,0,0,501,488,1.41,486,500,30,400,3000,90
3405,0,0,501,487,2.24,486,500,30,400,3000,90
3428,0,0,501,487,1.41,486,500,30,400,3000,90
3450,0,0,501,487,1.41,486,500,30,400,3000,90
3472,0,0,501,488,1.41,486,500,30,400,3000,90
3494,0,0,501,487,1.41,486,500,30,400,3000,90
3517,0,0,501,487,2.24,486,500,30,400,3000,90
3538,0,0,501,488,2.24,486,500,30,400,3000,90
3561,0,0,501,487,1.00,486,500,30,400,3000,90
3584,0,0,500,487,1.41,486,500,30,400,3000,90
3605,0,0,501,487,1.41,486,500,30,400,3000,90
3628,0,0,500,487,2.24,486,500,30,400,3000,90
3650,0,0,500,488,2.24,486,500,30,400,3000,90
3672,0,0,501,488,2.24,486,500,30,400,3000,90
3694,0,0,500,488,3.00,486,500,30,400,3000,90
3717,0,0,500,487,2.00,486,500,30,400,3000,90
3739,0,0,501,488,2.24,486,500,30,400,3000,90
3761,0,0,501,488,2.24,486,500,30,400,3000,90
3783,0,0,501,488,2.24,486,500,30,400,3000,90
3806,0,0,501,488,2.24,486,500,30,400,3000,90
3827,0,0,500,488,2.24,486,500,30,400,3000,90
3850,0,0,501,488,1.41,486,500,30,400,3000,90
3872,0,0,501,488,2.24,486,500,30,400,3000,90
3894,0,0,501,488,2.24,486,500,30,400,3000,90
3916,0,0,501,488,2.24,486,500,30,400,3000,90
3939,0,0,501,488,1.41,486,500,30,400,3000,90
3960,0,0,501,488,2.24,486,500,30,400,3000,90
3983,0,0,500,487,1.00,486,500,30,400,3000,90
4005,0,0,501,488,1.00,486,500,30,400,3000,90
4027,0,0,500,487,2.24,486,500,30,400,3000,90
4049,0,0,500,488,1.41,486,500,30,400,3000,90
4072,0,0,501,488,1.41,486,500,30,400,3000,90
4094,0,0,501,488,1.41,486,500,30,400,3000,90
4116,0,0,501,487,2.24,486,500,30,400,3000,90
4139,0,0,501,488,2.00,486,500,30,400,3000,90
4161,0,0,500,488,1.41,486,500,30,400,3000,90
4183,0,0,501,488,2.24,486,500,30,400,3000,90
4205,0,0,499,488,2.24,486,500,30,400,3000,90
4228,0,0,501,487,2.00,486,500,30,400,3000,90
4249,0,0,500,488,2.00,486,500,30,400,3000,90
4272,0,0,501,487,2.24,486,500,30,400,3000,90
4294,0,0,501,488,2.24,486,500,30,400,3000,90
4316,0,0,500,488,2.00,486,500,30,400,3000,90
4338,0,0,499,488,2.00,486,500,30,400,3000,90
4361,0,0,500,488,2.00,486,500,30,400,3000,90
4382,0,0,500,488,2.00,486,500,30,400,3000,90
4405,0,0,501,488,2.24,486,500,30,400,3000,90
4427,0,0,501,488,3.16,486,500,30,400,3000,90
4449,0,0,500,488,2.00,486,500,30,400,3000,90
4471,0,0,501,489,2.00,486,500,30,400,3000,90
4494,0,0,501,488,3.16,486,500,30,400,3000,90
4516,0,0,501,489,2.00,486,500,30,400,3000,90
4538,0,0,500,488,3.16,486,500,30,400,3000,90
4560,0,0,501,489,2.00,486,500,30,400,3000,90
4583,0,0,500,488,3.16,486,500,30,400,3000,90
4604,0,0,500,488,2.24,486,500,30,400,3000,90
4627,0,0,500,489,3.16,486,500,30,400,3000,90
4649,0,0,500,488,2.24,486,500,30,400,3000,90
4671,0,0,501,489,3.16,486,500,30,400,3000,90
4694,0,0,500,489,3.00,486,500,30,400,3000,90
4716,0,0,501,489,2.00,486,500,30,400,3000,90
4738,0,0,501,488,2.00,486,500,30,400,3000,90
4760,0,0,500,487,2.24,486,500,30,400,3000,90
4783,0,0,500,487,2.24,486,500,30,400,3000,90
4805,0,0,500,487,2.00,486,500,30,400,3000,90
4827,0,0,501,488,2.24,486,500,30,400,3000,90
4849,0,0,500,488,2.24,486,500,30,400,3000,90
4872,0,0,500,488,2.00,486,500,30,400,3000,90
