1077,0,0,496,485,2.00,485,496,30,400,3000,90
1099,0,0,496,484,0.00,485,496,30,400,3000,90
1121,0,0,496,483,1.00,485,496,30,400,3000,90
1143,0,0,496,482,3.00,485,496,30,400,3000,90
1166,0,0,495,481,3.16,485,496,30,400,3000,90
1187,0,0,495,481,4.00,485,496,30,400,3000,90
1210,0,0,494,480,3.00,485,496,30,400,3000,90
1232,0,0,493,479,6.08,485,496,30,400,3000,90
1254,0,0,492,477,8.25,485,496,30,400,3000,90
1276,0,0,493,475,9.49,485,496,30,400,3000,90
1299,0,0,492,474,10.44,485,496,30,400,3000,90
1323,0,0,492,473,11.40,485,496,30,400,3000,90
1346,0,0,493,474,11.40,485,496,30,400,3000,90
1370,0,0,493,475,11.40,485,496,30,400,3000,90
1393,0,0,494,474,10.20,485,496,30,400,3000,90
1417,0,0,493,475,11.70,485,496,30,400,3000,90
1440,0,0,493,474,11.40,485,496,30,400,3000,90
1465,0,0,492,473,12.37,485,496,30,400,3000,90
1488,0,0,493,473,11.40,485,496,30,400,3000,90
1512,0,0,492,473,11.40,485,496,30,400,3000,90
1536,0,0,491,470,13.60,485,496,30,400,3000,90
1559,0,0,489,469,16.49,485,496,30,400,3000,90
1583,0,0,491,469,18.03,485,496,30,400,3000,90
1606,0,0,490,470,16.16,485,496,30,400,3000,90
1631,0,0,490,471,15.23,485,496,30,400,3000,90
1654,0,0,490,473,14.87,485,496,30,400,3000,90
1678,0,0,490,478,12.53,485,496,30,400,3000,90
1701,0,0,492,481,9.22,485,496,30,400,3000,90
1724,0,0,496,482,5.00,485,496,30,400,3000,90
1745,0,0,495,484,3.00,485,496,30,400,3000,90
1768,0,0,495,485,1.41,485,496,30,400,3000,90
1790,0,0,495,484,0.00,485,496,30,400,3000,90
1812,0,0,497,482,1.00,485,496,30,400,3000,90
1835,0,0,498,482,3.16,485,496,30,400,3000,90
1857,0,0,499,482,2.83,485,496,30,400,3000,90
1879,0,0,498,486,2.24,485,496,30,400,3000,90
