1077,0,0,508,497,1.00,499,508,15,400,3000,90
1099,0,0,509,498,2.24,499,508,15,400,3000,90
1121,0,0,508,498,2.00,499,508,15,400,3000,90
1143,0,0,509,498,1.00,499,508,15,400,3000,90
1166,0,0,508,499,1.41,499,508,15,400,3000,90
1187,0,0,508,498,1.00,499,508,15,400,3000,90
1210,0,0,507,497,1.00,499,508,15,400,3000,90
1231,0,0,509,498,0.00,499,508,15,400,3000,90
1254,0,0,509,499,1.41,499,508,15,400,3000,90
1276,0,0,507,497,1.41,499,508,15,400,3000,90
1298,0,0,507,497,1.00,499,508,15,400,3000,90
1320,0,0,508,500,2.00,499,508,15,400,3000,90
1343,0,0,506,498,2.00,499,508,15,400,3000,90
1364,0,0,504,498,1.00,499,508,15,400,3000,90
1387,0,0,506,498,3.61,499,508,15,400,3000,90
1409,0,0,506,500,3.00,499,508,15,400,3000,90
1431,0,0,506,498,2.24,499,508,15,400,3000,90
1454,0,0,508,498,3.00,499,508,15,400,3000,90
1475,0,0,507,499,1.00,499,508,15,400,3000,90
1498,0,0,506,499,2.24,499,508,15,400,3000,90
1520,0,0,509,498,1.41,499,508,15,400,3000,90
1542,0,0,506,498,1.00,499,508,15,400,3000,90
1564,0,0,508,500,3.00,499,508,15,400,3000,90
1587,0,0,506,498,1.41,499,508,15,400,3000,90
1608,0,0,507,498,1.00,499,508,15,400,3000,90
1631,0,0,507,496,1.41,499,508,15,400,3000,90
1653,0,0,508,495,3.16,499,508,15,400,3000,90
1675,0,0,507,496,4.12,499,508,15,400,3000,90
1697,0,0,508,496,3.16,499,508,15,400,3000,90
1720,0,0,507,495,3.16,499,508,15,400,3000,90
1741,0,0,506,496,2.24,499,508,15,400,3000,90
1764,0,0,507,496,3.16,499,508,15,400,3000,90
1786,0,0,507,495,4.12,499,508,15,400,3000,90
1808,0,0,509,496,3.16,499,508,15,400,3000,90
1830,0,0,506,496,2.24,499,508,15,400,3000,90
1853,0,0,507,498,2.83,499,508,15,400,3000,90
1874,0,0,507,498,1.41,499,508,15,400,3000,90
1897,0,0,507,498,1.00,499,508,15,400,3000,90
1918,0,0,507,499,1.41,499,508,15,400,3000,90
1941,0,0,507,499,2.83,499,508,15,400,3000,90
1964,0,0,507,499,2.24,499,508,15,400,3000,90
1985,0,0,508,498,1.00,499,508,15,400,3000,90
2008,0,0,506,499,2.24,499,508,15,400,3000,90
2030,0,0,506,498,0.00,499,508,15,400,3000,90
2052,0,0,505,499,1.41,499,508,15,400,3000,90
2074,0,0,508,498,1.41,499,508,15,400,3000,90
2096,0,0,506,498,1.41,499,508,15,400,3000,90
2118,0,0,508,498,2.24,499,508,15,400,3000,90
2141,0,0,508,499,2.24,499,508,15,400,3000,90
2162,0,0,507,498,1.41,499,508,15,400,3000,90
2185,0,0,507,499,1.00,499,508,15,400,3000,90
2207,0,0,508,499,2.24,499,508,15,400,3000,90
2229,0,0,507,498,1.41,499,508,15,400,3000,90
2251,0,0,507,498,1.00,499,508,15,400,3000,90
2274,0,0,507,498,1.41,499,508,15,400,3000,90
2295,0,0,508,497,1.00,499,508,15,400,3000,90
2318,0,0,506,496,3.16,499,508,15,400,3000,90
2340,0,0,507,497,1.41,499,508,15,400,3000,90
2362,0,0,507,499,2.00,499,508,15,400,3000,90
2384,0,0,507,497,2.24,499,508,15,400,3000,90
2407,0,0,508,496,3.16,499,508,15,400,3000,90
2428,0,0,507,498,2.00,499,508,15,400,3000,90
2451,0,0,507,496,1.00,499,508,15,400,3000,90
2472,0,0,508,498,2.24,499,508,15,400,3000,90
2495,0,0,507,498,1.41,499,508,15,400,3000,90
2518,0,0,508,497,2.00,499,508,15,400,3000,90
2539,0,0,506,498,2.83,499,508,15,400,3000,90
2562,0,0,506,497,2.24,499,508,15,400,3000,90
2584,0,0,506,497,1.41,499,508,15,400,3000,90
2606,0,0,507,497,1.00,499,508,15,400,3000,90
2628,0,0,507,499,2.24,499,508,15,400,3000,90
2651,0,0,506,498,2.83,499,508,15,400,3000,90
2672,0,0,507,497,2.83,499,508,15,400,3000,90
2695,0,0,507,497,2.24,499,508,15,400,3000,90
2717,0,0,507,497,3.61,499,508,15,400,3000,90
2739,0,0,508,497,2.00,499,508,15,400,3000,90
2761,0,0,507,498,2.00,499,508,15,400,3000,90
2784,0,0,507,499,1.41,499,508,15,400,3000,90
2805,0,0,506,497,3.16,499,508,15,400,3000,90
2828,0,0,507,497,2.24,499,508,15,400,3000,90
2849,0,0,506,497,2.83,499,508,15,400,3000,90
2872,0,0,507,496,2.24,499,508,15,400,3000,90
2894,0,0,506,498,1.41,499,508,15,400,3000,90
2916,0,0,506,496,3.16,499,508,15,400,3000,90
2938,0,0,507,497,2.00,499,508,15,400,3000,90
2961,0,0,507,496,2.24,499,508,15,400,3000,90
2982,0,0,508,498,2.83,499,508,15,400,3000,90
3005,0,0,507,497,3.61,499,508,15,400,3000,90
3027,0,0,506,498,2.24,499,508,15,400,3000,90
3049,0,0,505,496,2.24,499,508,15,400,3000,90
3072,0,0,506,497,3.16,499,508,15,400,3000,90
3094,0,0,506,497,3.16,499,508,15,400,3000,90
3116,0,0,505,497,2.00,499,508,15,400,3000,90
3138,0,0,506,498,2.83,499,508,15,400,3000,90
3161,0,0,506,497,2.24,499,508,15,400,3000,90
3182,0,0,508,498,2.24,499,508,15,400,3000,90
3205,0,0,506,497,2.83,499,508,15,400,3000,90
3227,0,0,506,497,2.24,499,508,15,400,3000,90
3249,0,0,506,497,3.16,499,508,15,400,3000,90
3271,0,0,506,496,3.16,499,508,15,400,3000,90
3294,0,0,506,497,3.61,499,508,15,400,3000,90
3315,0,0,506,497,2.24,499,508,15,400,3000,90
3338,0,0,505,497,2.00,499,508,15,400,3000,90
3360,0,0,506,495,2.83,499,508,15,400,3000,90
3382,0,0,508,498,2.83,499,508,15,400,3000,90
3404,0,0,506,498,3.61,499,508,15,400,3000,90
3427,0,0,506,497,3.16,499,508,15,400,3000,90
3448,0,0,505,497,5.00,499,508,15,400,3000,90
3471,0,0,506,496,4.24,499,508,15,400,3000,90
3493,0,0,507,495,4.24,499,508,15,400,3000,90
3515,0,0,507,495,2.24,499,508,15,400,3000,90
3537,0,0,506,497,3.61,499,508,15,400,3000,90
3560,0,0,506,497,4.47,499,508,15,400,3000,90
3581,0,0,506,496,4.24,499,508,15,400,3000,90
3604,0,0,506,496,4.24,499,508,15,400,3000,90
3627,0,0,505,497,4.12,499,508,15,400,3000,90
3648,0,0,505,495,1.41,499,508,15,400,3000,90
3671,0,0,505,495,2.24,499,508,15,400,3000,90
